Bandit,Reward,Algorithm
2,1.8191489338512397,Epsilon Greedy
2,1.367940823557988,Epsilon Greedy
2,2.5019762826361234,Epsilon Greedy
2,3.693967447717168,Epsilon Greedy
2,4.307323325397123,Epsilon Greedy
2,3.1313039734832913,Epsilon Greedy
2,1.87094210703693,Epsilon Greedy
2,3.6950873248350575,Epsilon Greedy
2,2.074029464332762,Epsilon Greedy
2,3.0033415136469217,Epsilon Greedy
2,2.263004705020543,Epsilon Greedy
2,3.1639903177404243,Epsilon Greedy
2,3.2419033453982995,Epsilon Greedy
2,2.791773216279085,Epsilon Greedy
2,4.715458228887279,Epsilon Greedy
2,2.655982483709822,Epsilon Greedy
2,2.280641557076508,Epsilon Greedy
2,2.734648305663556,Epsilon Greedy
2,4.2113191989765575,Epsilon Greedy
2,3.8021900887594535,Epsilon Greedy
2,2.9691521035741655,Epsilon Greedy
2,3.9326620432916526,Epsilon Greedy
2,1.83032771486711,Epsilon Greedy
2,3.033912489785093,Epsilon Greedy
2,3.569611921883068,Epsilon Greedy
2,1.2496186904135382,Epsilon Greedy
2,2.1863229823407244,Epsilon Greedy
2,3.658230534646996,Epsilon Greedy
2,2.1003906325853663,Epsilon Greedy
2,4.5402371478424595,Epsilon Greedy
2,3.2121627501286367,Epsilon Greedy
1,2.759754638384205,Epsilon Greedy
2,4.623871823552581,Epsilon Greedy
2,3.860386157658411,Epsilon Greedy
2,1.9408668374679898,Epsilon Greedy
2,3.407065457140562,Epsilon Greedy
2,2.389817536308808,Epsilon Greedy
2,2.9432092891872386,Epsilon Greedy
2,3.3955417379537565,Epsilon Greedy
2,3.4042046112600004,Epsilon Greedy
2,2.5748446068203563,Epsilon Greedy
2,2.437758275380083,Epsilon Greedy
2,3.083366696140052,Epsilon Greedy
2,2.726682278815757,Epsilon Greedy
2,3.101124532245515,Epsilon Greedy
2,3.263185123052733,Epsilon Greedy
2,3.7621238900686618,Epsilon Greedy
2,3.0873684672171238,Epsilon Greedy
2,2.359891407620409,Epsilon Greedy
2,2.6728363333086405,Epsilon Greedy
2,3.51619139090184,Epsilon Greedy
2,1.5749571204167139,Epsilon Greedy
2,4.016476382143309,Epsilon Greedy
2,2.0524424778669728,Epsilon Greedy
2,2.712910025336126,Epsilon Greedy
2,3.211707940577066,Epsilon Greedy
2,2.1009600313027423,Epsilon Greedy
2,3.6465150876540666,Epsilon Greedy
2,1.956677476400954,Epsilon Greedy
2,2.522762475812978,Epsilon Greedy
2,1.7841987123452807,Epsilon Greedy
2,4.036120735320153,Epsilon Greedy
2,2.8792989425279427,Epsilon Greedy
2,2.860085332083091,Epsilon Greedy
2,3.9588854338876516,Epsilon Greedy
2,2.9502879892119673,Epsilon Greedy
2,2.6301227268406104,Epsilon Greedy
2,2.5285592932655296,Epsilon Greedy
2,3.5046147349997687,Epsilon Greedy
2,2.7322574806364663,Epsilon Greedy
2,3.8174539096341222,Epsilon Greedy
2,2.350084662885643,Epsilon Greedy
2,2.170228414634439,Epsilon Greedy
2,2.9997779304289085,Epsilon Greedy
2,3.498680734536139,Epsilon Greedy
2,2.2282293167095966,Epsilon Greedy
2,3.5514366639225523,Epsilon Greedy
2,4.469244318402495,Epsilon Greedy
2,2.50560840528828,Epsilon Greedy
2,3.8065748694064596,Epsilon Greedy
2,4.770815726814075,Epsilon Greedy
2,2.286042825016779,Epsilon Greedy
2,2.400411399478335,Epsilon Greedy
2,1.1877672569410214,Epsilon Greedy
2,2.899272999409832,Epsilon Greedy
2,2.8323637507315924,Epsilon Greedy
2,3.866384241572317,Epsilon Greedy
2,3.9054753961776303,Epsilon Greedy
2,1.8122962150881792,Epsilon Greedy
2,2.683768507528945,Epsilon Greedy
2,3.072714504337294,Epsilon Greedy
2,5.14693695854107,Epsilon Greedy
2,3.06630540640165,Epsilon Greedy
2,3.0371857069213384,Epsilon Greedy
2,1.5774732788342039,Epsilon Greedy
2,2.701055845968053,Epsilon Greedy
2,3.709787860597202,Epsilon Greedy
2,1.3203056839580727,Epsilon Greedy
2,2.6978535487100688,Epsilon Greedy
2,1.0396290027902455,Epsilon Greedy
2,5.400929928455925,Epsilon Greedy
2,3.8506525092726007,Epsilon Greedy
2,4.05108506430233,Epsilon Greedy
2,3.910165266781593,Epsilon Greedy
2,1.8967346543329104,Epsilon Greedy
2,4.111614187602608,Epsilon Greedy
2,3.8441428743827855,Epsilon Greedy
2,3.4310368921468735,Epsilon Greedy
2,2.0509983697398395,Epsilon Greedy
2,1.0485864323353438,Epsilon Greedy
2,4.634062929458124,Epsilon Greedy
2,2.4913554894795995,Epsilon Greedy
2,2.4441850362055955,Epsilon Greedy
2,2.749853172353581,Epsilon Greedy
2,2.7985342261223862,Epsilon Greedy
2,2.568093792171474,Epsilon Greedy
2,4.0613036625098715,Epsilon Greedy
2,4.964978957476239,Epsilon Greedy
2,1.1336015455719375,Epsilon Greedy
2,0.7793183529183132,Epsilon Greedy
2,1.1189642745825072,Epsilon Greedy
2,0.7561654307516745,Epsilon Greedy
2,1.673875991119301,Epsilon Greedy
2,2.6315504393991036,Epsilon Greedy
2,5.173045462837009,Epsilon Greedy
2,3.469107518512966,Epsilon Greedy
2,2.9438700516720364,Epsilon Greedy
2,2.3438026788330837,Epsilon Greedy
2,2.279668010066616,Epsilon Greedy
2,1.681304227879509,Epsilon Greedy
2,2.3044223548826834,Epsilon Greedy
2,4.094896051584797,Epsilon Greedy
2,3.9250329596412956,Epsilon Greedy
2,2.3667920244096727,Epsilon Greedy
2,2.178981668099212,Epsilon Greedy
2,2.8584124163036124,Epsilon Greedy
2,1.8717934613247846,Epsilon Greedy
2,2.1744046115047215,Epsilon Greedy
2,1.5902417020502009,Epsilon Greedy
2,2.8823830607740355,Epsilon Greedy
2,3.5722756033076593,Epsilon Greedy
2,3.6807501829069684,Epsilon Greedy
2,3.96409959380832,Epsilon Greedy
2,1.6807204485470675,Epsilon Greedy
2,5.102603562904823,Epsilon Greedy
2,2.59089200232012,Epsilon Greedy
2,3.1682895637710184,Epsilon Greedy
2,4.214539902544983,Epsilon Greedy
2,1.9594697083389927,Epsilon Greedy
2,4.798687192396037,Epsilon Greedy
2,3.017750552390146,Epsilon Greedy
2,3.529886052106508,Epsilon Greedy
2,2.6227122643335434,Epsilon Greedy
2,2.6410742635263937,Epsilon Greedy
2,3.193458704120073,Epsilon Greedy
2,3.9167972782002636,Epsilon Greedy
2,3.916387935970686,Epsilon Greedy
2,4.036876523921178,Epsilon Greedy
2,3.5404303548156943,Epsilon Greedy
2,3.5264345643240724,Epsilon Greedy
2,1.9919937732362807,Epsilon Greedy
2,5.218979912991476,Epsilon Greedy
2,2.814497397090785,Epsilon Greedy
2,3.278080809033397,Epsilon Greedy
2,2.7845107471239032,Epsilon Greedy
2,2.925662477662225,Epsilon Greedy
2,2.5650117097596232,Epsilon Greedy
2,4.8140321840868,Epsilon Greedy
2,4.973652233380636,Epsilon Greedy
2,3.4009283163049853,Epsilon Greedy
2,3.8631460068230976,Epsilon Greedy
2,4.003593504798896,Epsilon Greedy
2,1.5290050075360933,Epsilon Greedy
2,0.530243128904166,Epsilon Greedy
2,1.9595433947888916,Epsilon Greedy
2,2.7714236230745746,Epsilon Greedy
2,3.6787534098857955,Epsilon Greedy
2,2.72194264757193,Epsilon Greedy
2,4.097697080851786,Epsilon Greedy
2,1.9197557568017927,Epsilon Greedy
2,4.1611769002944525,Epsilon Greedy
2,4.335894540887025,Epsilon Greedy
2,1.822354127293545,Epsilon Greedy
2,3.74846781631107,Epsilon Greedy
2,2.6336024448210686,Epsilon Greedy
2,2.503559998133746,Epsilon Greedy
2,3.1439682775179216,Epsilon Greedy
2,3.6728033026233806,Epsilon Greedy
2,3.2255831814995886,Epsilon Greedy
2,2.5505859543797667,Epsilon Greedy
2,2.8110853478346334,Epsilon Greedy
2,3.209993508845995,Epsilon Greedy
2,2.98957665245584,Epsilon Greedy
2,2.978260723268268,Epsilon Greedy
2,2.4830214386762828,Epsilon Greedy
2,2.78902991806535,Epsilon Greedy
2,1.4412878141079513,Epsilon Greedy
2,3.727078368611309,Epsilon Greedy
2,3.229902182770751,Epsilon Greedy
2,2.0248888195602284,Epsilon Greedy
2,1.7495184660916807,Epsilon Greedy
2,2.5672662721058517,Epsilon Greedy
2,2.0562381827547966,Epsilon Greedy
2,3.2586466496719324,Epsilon Greedy
2,1.9302704308746463,Epsilon Greedy
2,2.849850251994349,Epsilon Greedy
2,1.31929254435064,Epsilon Greedy
2,3.2656456416977426,Epsilon Greedy
2,2.425005810656726,Epsilon Greedy
2,3.2007754720358723,Epsilon Greedy
2,3.03072271479361,Epsilon Greedy
2,3.548455084549495,Epsilon Greedy
2,1.9586627448117702,Epsilon Greedy
2,2.2148707253048334,Epsilon Greedy
2,3.29121767165986,Epsilon Greedy
2,2.599620727216681,Epsilon Greedy
2,2.489414885128029,Epsilon Greedy
2,3.9675496526381715,Epsilon Greedy
2,2.441224357660625,Epsilon Greedy
2,2.9237236283207753,Epsilon Greedy
2,3.2953568508971123,Epsilon Greedy
2,3.9498799152776636,Epsilon Greedy
2,3.0266165975084545,Epsilon Greedy
2,4.376438803018037,Epsilon Greedy
2,4.65137993952939,Epsilon Greedy
2,1.7151654243630625,Epsilon Greedy
2,3.347463294780393,Epsilon Greedy
2,3.690211518187785,Epsilon Greedy
2,3.0945062869784623,Epsilon Greedy
2,4.456146000315522,Epsilon Greedy
2,4.326702879186007,Epsilon Greedy
2,2.4593672736980468,Epsilon Greedy
2,3.4734818988868126,Epsilon Greedy
2,5.8450622430065,Epsilon Greedy
2,3.499284369852054,Epsilon Greedy
2,3.5082097768263623,Epsilon Greedy
2,3.270468759741108,Epsilon Greedy
2,2.6848997035336457,Epsilon Greedy
2,2.862488562031291,Epsilon Greedy
2,2.3635115932971833,Epsilon Greedy
2,1.9335783279717877,Epsilon Greedy
2,3.444614320535145,Epsilon Greedy
2,1.4824026607393337,Epsilon Greedy
2,4.422777941258125,Epsilon Greedy
2,3.392656706585297,Epsilon Greedy
2,1.698514185964569,Epsilon Greedy
2,2.187798776486138,Epsilon Greedy
2,4.386171239667052,Epsilon Greedy
2,2.7333228959934637,Epsilon Greedy
2,2.7076559786281598,Epsilon Greedy
2,3.259875366915466,Epsilon Greedy
2,1.0329589538593378,Epsilon Greedy
2,3.4501516982596825,Epsilon Greedy
2,1.7157266500596344,Epsilon Greedy
2,4.149349108975339,Epsilon Greedy
2,3.8331985338817898,Epsilon Greedy
2,3.28582971570047,Epsilon Greedy
2,2.2483009137580874,Epsilon Greedy
2,2.307705301936547,Epsilon Greedy
2,3.2866705491711365,Epsilon Greedy
2,4.309745932724199,Epsilon Greedy
2,3.962736141328932,Epsilon Greedy
2,3.3302455595347125,Epsilon Greedy
2,1.1840236564692812,Epsilon Greedy
2,3.308493169860827,Epsilon Greedy
2,3.2503713812728376,Epsilon Greedy
2,3.2371289966701204,Epsilon Greedy
2,2.719719067252983,Epsilon Greedy
2,3.5825841834772767,Epsilon Greedy
2,3.3564508914201516,Epsilon Greedy
2,2.847248209082989,Epsilon Greedy
2,2.852337238335757,Epsilon Greedy
2,3.322943207382041,Epsilon Greedy
2,3.621627304123819,Epsilon Greedy
2,3.2570906504776724,Epsilon Greedy
2,3.427405354343361,Epsilon Greedy
2,2.5585329223242237,Epsilon Greedy
2,1.0011927784354453,Epsilon Greedy
2,2.9946435523315222,Epsilon Greedy
2,4.944798386343704,Epsilon Greedy
2,2.047191308121568,Epsilon Greedy
2,3.2283951176585117,Epsilon Greedy
2,3.9219035799829367,Epsilon Greedy
0,1.5096061599474593,Epsilon Greedy
2,4.469098726897795,Epsilon Greedy
2,2.56109833213183,Epsilon Greedy
2,3.660916306427135,Epsilon Greedy
2,2.1517054658483845,Epsilon Greedy
2,3.533991404719541,Epsilon Greedy
2,2.752022911139989,Epsilon Greedy
2,3.192600326048026,Epsilon Greedy
2,5.01916744904327,Epsilon Greedy
2,1.9509973240673832,Epsilon Greedy
2,4.081482180006045,Epsilon Greedy
2,3.2695068668716782,Epsilon Greedy
2,3.9800836985576473,Epsilon Greedy
2,1.297293115582328,Epsilon Greedy
2,4.491052963459232,Epsilon Greedy
2,1.8018365771648215,Epsilon Greedy
2,4.790786484881785,Epsilon Greedy
2,3.270126819754832,Epsilon Greedy
2,1.4325979845332828,Epsilon Greedy
2,2.271426907465046,Epsilon Greedy
2,3.0935341571578525,Epsilon Greedy
2,2.830022349173265,Epsilon Greedy
2,1.5807421246755085,Epsilon Greedy
2,1.675879560188861,Epsilon Greedy
2,3.316519549502244,Epsilon Greedy
2,3.4232682915960315,Epsilon Greedy
2,3.6083655253677698,Epsilon Greedy
2,2.893750935242664,Epsilon Greedy
2,2.7809619257946956,Epsilon Greedy
2,3.1924148282150697,Epsilon Greedy
2,1.4167269660178958,Epsilon Greedy
2,3.1038998170039243,Epsilon Greedy
2,3.938625432995797,Epsilon Greedy
2,2.2359547527818986,Epsilon Greedy
